numero_img,index,id,country,country_code,city,node_type,latitude,longitude,indice,category,Angle_0,Angle_90,Angle_180,Angle_270,Angle_0_count,Angle_90_count,Angle_180_count,Angle_270_count,total_tags
1083,54,THA1011054,tailandia,THA,bangkok,secundaria,13.73304,100.557089,THA_bangkok_S_1083,representativity,,,,{'class_name': 'Information booth'},0,0,0,1,1
1111,54,THA1011054,tailandia,THA,bangkok,secundaria,13.7295796,100.5577735,THA_bangkok_S_1111,representativity,,{'class_name': 'Statue'},{'class_name': 'Sculpture'},,0,1,1,0,2
1121,54,THA1011054,tailandia,THA,bangkok,secundaria,13.7330408,100.5572016,THA_bangkok_S_1121,representativity,,,,{'class_name': 'Information booth'},0,0,0,1,1
1178,54,THA1011054,tailandia,THA,bangkok,secundaria,13.7330379,100.557037,THA_bangkok_S_1178,representativity,,,,{'class_name': 'Information booth'},0,0,0,1,1
1275,55,THA1011055,tailandia,THA,bangkok,secundaria,13.7263426,100.5603597,THA_bangkok_S_1275,representativity,{'class_name': 'Sculpture'},,,,1,0,0,0,1
1276,55,THA1011055,tailandia,THA,bangkok,secundaria,13.7263309,100.560222,THA_bangkok_S_1276,representativity,{'class_name': 'Sculpture'},,,,1,0,0,0,1
1423,55,THA1011055,tailandia,THA,bangkok,secundaria,13.7219774,100.5592255,THA_bangkok_S_1423,representativity,,,,{'class_name': 'Market booth'},0,0,0,1,1
1474,56,THA1011056,tailandia,THA,bangkok,secundaria,13.7368144,100.5615551,THA_bangkok_S_1474,representativity,{'class_name': 'Vendor stall'},,,{'class_name': 'Vendor stall'},1,0,0,1,2
1541,56,THA1011056,tailandia,THA,bangkok,secundaria,13.7336604,100.5652333,THA_bangkok_S_1541,representativity,{'class_name': 'Post boxes'},,,,1,0,0,0,1
7,57,VIE57,vietnam,VIE,hanoi,secundaria,21.0162756,105.830553,VIE_hanoi_S_7,representativity,,,{'class_name': 'Market booth'},,0,0,1,0,1
551,59,VIE59,vietnam,VIE,hanoi,secundaria,21.0108972,105.8359122,VIE_hanoi_S_551,representativity,,,{'class_name': 'Mailbox'},,0,0,1,0,1
793,60,VIE60,vietnam,VIE,hanoi,secundaria,20.975344,105.8338567,VIE_hanoi_S_793,representativity,,,,{'class_name': 'Wall mural'},0,0,0,1,1
129,17,PER17,peru,PER,piura,secundaria,-5.1907808,-80.6565888,PER_piura_S_129,representativity,,,{'class_name': 'Wall painting'},,0,0,1,0,1
2230,31,ECU31,ecuador_colombia,ECU,quito,secundaria,-0.1151246,-78.459607,ECU_quito_S_2230,representativity,,{'class_name': 'Wall mural'},,,0,1,0,0,1
2306,32,ECU32,ecuador_colombia,ECU,quito,secundaria,-0.1178742,-78.4545207,ECU_quito_S_2306,representativity,,{'class_name': 'Wall mural'},,,0,1,0,0,1
2422,33,ECU33,ecuador_colombia,ECU,quito,secundaria,-0.1157312,-78.4599095,ECU_quito_S_2422,representativity,,{'class_name': 'Wall mural'},,,0,1,0,0,1
2423,33,ECU33,ecuador_colombia,ECU,quito,secundaria,-0.116328,-78.4602364,ECU_quito_S_2423,representativity,,{'class_name': 'Wall mural'},,,0,1,0,0,1
2467,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1672564,-75.5851638,COL_medellin_S_2467,representativity,,{'class_name': 'Wall mural'},,,0,1,0,0,1
2599,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1640522,-75.5814417,COL_medellin_S_2599,representativity,,{'class_name': 'Wall mural'},,,0,1,0,0,1
2600,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.164002,-75.5815564,COL_medellin_S_2600,representativity,,{'class_name': 'Wall mural'},,,0,1,0,0,1
2721,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1654745,-75.5812778,COL_medellin_S_2721,representativity,,{'class_name': 'Wall mural'},,,0,1,0,0,1
2910,35,COL35,ecuador_colombia,COL,medellin,secundaria,6.1680864,-75.5902166,COL_medellin_S_2910,representativity,,{'class_name': 'Wall painting'},,,0,1,0,0,1
2975,35,COL35,ecuador_colombia,COL,medellin,secundaria,6.1676178,-75.5857542,COL_medellin_S_2975,representativity,,{'class_name': 'Wall mural'},,,0,1,0,0,1
3142,36,COL36,ecuador_colombia,COL,medellin,secundaria,6.1713746,-75.5916392,COL_medellin_S_3142,representativity,,{'class_name': 'Wall mural'},,,0,1,0,0,1
3616,39,COL39,ecuador_colombia,COL,medellin,secundaria,6.1744521,-75.5787153,COL_medellin_S_3616,representativity,,,{'class_name': 'Wall mural'},,0,0,1,0,1
3835,40,COL40,ecuador_colombia,COL,medellin,secundaria,6.1691436,-75.5803708,COL_medellin_S_3835,representativity,,,{'class_name': 'Wall mural'},,0,0,1,0,1
3977,41,COL41,ecuador_colombia,COL,medellin,secundaria,6.2541363,-75.6279474,COL_medellin_S_3977,representativity,,,{'class_name': 'Wall mural'},,0,0,1,0,1
0,1,ARGS20031,argentina,ARG,rosario,principal,-32.96140495,-60.68484083,ARG_rosario_P_0,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",{'class_name': 'Light poles'},1,1,1,1,4
1,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9597294,-60.6871419,ARG_rosario_S_1,safety,,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",0,2,1,1,4
3,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9608047,-60.681762,ARG_rosario_S_3,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",{'class_name': 'Light poles'},"{'class_name': 'Streetlights,'}",1,1,1,1,4
4,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9605586,-60.6831391,ARG_rosario_S_4,safety,"{'class_name': 'Stop sign'}, {'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}",{'class_name': 'Light poles'},"{'class_name': 'Streetlights,'}",3,1,1,1,6
6,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9593806,-60.6828395,ARG_rosario_S_6,safety,,"{'class_name': 'Streetlights,'}",,,0,1,0,0,1
7,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9591279,-60.6842568,ARG_rosario_S_7,safety,"{'class_name': 'Streetlights,'}",,"{'class_name': 'Streetlights,'}",,1,0,1,0,2
8,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9588823,-60.6855458,ARG_rosario_S_8,safety,,,"{'class_name': 'Streetlights,'}",,0,0,1,0,1
9,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9586296,-60.6868719,ARG_rosario_S_9,safety,,,,{'class_name': 'Light poles'},0,0,0,1,1
11,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9639798,-60.6839964,ARG_rosario_S_11,safety,,"{'class_name': 'Streetlights,'}",,,0,1,0,0,1
12,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.964465,-60.68125,ARG_rosario_S_12,safety,,{'class_name': 'Stop sign'},"{'class_name': 'Streetlights,'}",,0,1,1,0,2
13,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9637282,-60.6854143,ARG_rosario_S_13,safety,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",,2,1,1,0,4
14,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9625872,-60.685128,ARG_rosario_S_14,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",,1,1,1,0,3
17,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9637517,-60.6852881,ARG_rosario_S_17,safety,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",2,0,1,1,4
19,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9626088,-60.6850077,ARG_rosario_S_19,safety,"{'class_name': 'Streetlights,'}",,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",1,0,1,2,4
24,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9620681,-60.6877774,ARG_rosario_S_24,safety,"{'class_name': 'Streetlights,'}",,,,1,0,0,0,1
25,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9614316,-60.6847188,ARG_rosario_S_25,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}",1,1,2,1,5
27,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9600768,-60.685848,ARG_rosario_S_27,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",,,1,2,0,0,3
29,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9623345,-60.6864173,ARG_rosario_S_29,safety,,,,"{'class_name': 'Streetlights,'}",0,0,0,1,1
30,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9614104,-60.6848327,ARG_rosario_S_30,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",{'class_name': 'Light poles'},1,1,1,1,4
31,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9643509,-60.6883624,ARG_rosario_S_31,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",,,1,1,0,0,2
33,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9603248,-60.6844472,ARG_rosario_S_33,safety,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Stop sign'}, {'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}",2,2,2,1,7
34,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9603062,-60.6845513,ARG_rosario_S_34,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",1,2,1,2,6
35,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9591479,-60.6841447,ARG_rosario_S_35,safety,"{'class_name': 'Streetlights,'}",,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",1,0,1,1,3
36,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9602026,-60.6845262,ARG_rosario_S_36,safety,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",2,1,1,1,5
37,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9602226,-60.6844159,ARG_rosario_S_37,safety,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",2,1,1,2,6
38,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9607072,-60.6817375,ARG_rosario_S_38,safety,,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",0,1,1,1,3
39,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9599684,-60.6858207,ARG_rosario_S_39,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",1,2,2,2,7
40,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9604582,-60.6831138,ARG_rosario_S_40,safety,,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}",0,1,2,1,4
41,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9583647,-60.6882623,ARG_rosario_S_41,safety,"{'class_name': 'Streetlights,'}",,,,1,0,0,0,1
42,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9594748,-60.6885486,ARG_rosario_S_42,safety,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",2,2,0,2,6
43,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9595888,-60.6885783,ARG_rosario_S_43,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",1,2,1,1,5
44,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9598365,-60.6871729,ARG_rosario_S_44,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}",1,2,2,1,6
46,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.963484,-60.6867237,ARG_rosario_S_46,safety,,,,"{'class_name': 'Streetlights,'}",0,0,0,1,1
50,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9603502,-60.6837105,ARG_rosario_S_50,safety,,"{'class_name': 'Streetlights,'}",,"{'class_name': 'Streetlights,'}",0,1,0,1,2
51,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9604524,-60.6837332,ARG_rosario_S_51,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}",1,2,2,1,6
52,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9615684,-60.68401,ARG_rosario_S_52,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",,,1,1,0,0,2
55,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9633344,-60.6875259,ARG_rosario_S_55,safety,,,"{'class_name': 'Streetlights,'}",,0,0,1,0,1
56,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9644924,-60.6877622,ARG_rosario_S_56,safety,,,,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",0,0,0,2,2
61,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9584003,-60.6880757,ARG_rosario_S_61,safety,,,"{'class_name': 'Streetlights,'}",,0,0,1,0,1
62,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9595784,-60.687976,ARG_rosario_S_62,safety,,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",0,2,1,1,4
66,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9601871,-60.6852175,ARG_rosario_S_66,safety,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Stop sign'}, {'class_name': 'Streetlights,'}",,"{'class_name': 'Streetlights,'}",2,2,0,1,5
67,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9595318,-60.6885635,ARG_rosario_S_67,safety,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}",2,2,2,1,7
68,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9597829,-60.6871574,ARG_rosario_S_68,safety,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",2,2,2,2,8
69,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9600226,-60.6858343,ARG_rosario_S_69,safety,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",2,1,1,1,5
70,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9602737,-60.6844315,ARG_rosario_S_70,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",1,1,1,1,4
71,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9602544,-60.6845388,ARG_rosario_S_71,safety,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",2,1,1,1,5
74,1,ARGS20031,argentina,ARG,rosario,secundaria,-32.9625634,-60.6879043,ARG_rosario_S_74,safety,,,{'class_name': 'Light poles'},,0,0,1,0,1
75,2,ARGS2003IXO2,argentina,ARG,rosario,principal,-32.95803143,-60.68673308,ARG_rosario_P_75,safety,,"{'class_name': 'Streetlights,'}",,"{'class_name': 'Streetlights,'}",0,1,0,1,2
88,2,ARGS2003IXO2,argentina,ARG,rosario,secundaria,-32.9581883,-60.6882264,ARG_rosario_S_88,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",1,1,1,2,5
93,2,ARGS2003IXO2,argentina,ARG,rosario,secundaria,-32.9580229,-60.6867234,ARG_rosario_S_93,safety,,"{'class_name': 'Streetlights,'}",,"{'class_name': 'Streetlights,'}",0,1,0,1,2
94,2,ARGS2003IXO2,argentina,ARG,rosario,secundaria,-32.9583465,-60.6896857,ARG_rosario_S_94,safety,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}",2,0,2,1,5
98,2,ARGS2003IXO2,argentina,ARG,rosario,secundaria,-32.957677,-60.6838877,ARG_rosario_S_98,safety,,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}",0,1,2,1,4
100,2,ARGS2003IXO2,argentina,ARG,rosario,secundaria,-32.95795,-60.6839562,ARG_rosario_S_100,safety,"{'class_name': 'Streetlights,'}",,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",1,0,1,1,3
101,2,ARGS2003IXO2,argentina,ARG,rosario,secundaria,-32.9579695,-60.6838519,ARG_rosario_S_101,safety,"{'class_name': 'Streetlights,'}",,"{'class_name': 'Streetlights,'}",,1,0,1,0,2
102,2,ARGS2003IXO2,argentina,ARG,rosario,secundaria,-32.95571,-60.6832768,ARG_rosario_S_102,safety,"{'class_name': 'Streetlights,'}",,"{'class_name': 'Stop sign'}, {'class_name': 'Streetlights,'}",,1,0,2,0,3
103,2,ARGS2003IXO2,argentina,ARG,rosario,secundaria,-32.9568122,-60.6836707,ARG_rosario_S_103,safety,"{'class_name': 'Streetlights,'}",,,,1,0,0,0,1
105,2,ARGS2003IXO2,argentina,ARG,rosario,secundaria,-32.9576656,-60.6837763,ARG_rosario_S_105,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",1,1,1,1,4
106,2,ARGS2003IXO2,argentina,ARG,rosario,secundaria,-32.9568327,-60.6835578,ARG_rosario_S_106,safety,"{'class_name': 'Streetlights,'}",,"{'class_name': 'Stop sign'}, {'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",1,0,2,1,4
107,2,ARGS2003IXO2,argentina,ARG,rosario,secundaria,-32.9556877,-60.6833866,ARG_rosario_S_107,safety,"{'class_name': 'Streetlights,'}",{'class_name': 'Stop sign'},"{'class_name': 'Streetlights,'}",,1,1,1,0,3
108,2,ARGS2003IXO2,argentina,ARG,rosario,secundaria,-32.9577175,-60.6852542,ARG_rosario_S_108,safety,,,"{'class_name': 'Lamp posts'}, {'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",,0,0,3,0,3
109,2,ARGS2003IXO2,argentina,ARG,rosario,secundaria,-32.9582268,-60.6896443,ARG_rosario_S_109,safety,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",2,0,1,1,4
110,2,ARGS2003IXO2,argentina,ARG,rosario,secundaria,-32.957896,-60.6866923,ARG_rosario_S_110,safety,,"{'class_name': 'Streetlights,'}",,"{'class_name': 'Streetlights,'}",0,1,0,1,2
111,2,ARGS2003IXO2,argentina,ARG,rosario,secundaria,-32.9580695,-60.6881966,ARG_rosario_S_111,safety,,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",{'class_name': 'Light poles'},"{'class_name': 'Streetlights,'}",0,2,1,1,4
112,2,ARGS2003IXO2,argentina,ARG,rosario,secundaria,-32.957543,-60.683746,ARG_rosario_S_112,safety,,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",{'class_name': 'Light poles'},0,1,1,1,3
113,2,ARGS2003IXO2,argentina,ARG,rosario,secundaria,-32.9575557,-60.6838551,ARG_rosario_S_113,safety,,,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",0,0,1,1,2
114,2,ARGS2003IXO2,argentina,ARG,rosario,secundaria,-32.9577331,-60.6853784,ARG_rosario_S_114,safety,,"{'class_name': 'Streetlights,'}",,,0,1,0,0,1
119,2,ARGS2003IXO2,argentina,ARG,rosario,secundaria,-32.9555207,-60.6875591,ARG_rosario_S_119,safety,"{'class_name': 'Streetlights,'}",,,,1,0,0,0,1
131,2,ARGS2003IXO2,argentina,ARG,rosario,secundaria,-32.959349,-60.6899385,ARG_rosario_S_131,safety,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}",,"{'class_name': 'Streetlights,'}",2,1,0,1,4
132,2,ARGS2003IXO2,argentina,ARG,rosario,secundaria,-32.9592289,-60.6899078,ARG_rosario_S_132,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}",1,1,2,1,5
138,2,ARGS2003IXO2,argentina,ARG,rosario,secundaria,-32.9562627,-60.6834151,ARG_rosario_S_138,safety,"{'class_name': 'Streetlights,'}",,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",,1,0,2,0,3
139,2,ARGS2003IXO2,argentina,ARG,rosario,secundaria,-32.9603018,-60.6887654,ARG_rosario_S_139,safety,"{'class_name': 'Streetlights,'}",,,,1,0,0,0,1
140,2,ARGS2003IXO2,argentina,ARG,rosario,secundaria,-32.9587444,-60.6897839,ARG_rosario_S_140,safety,"{'class_name': 'Streetlights,'}",,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",1,0,1,1,3
147,2,ARGS2003IXO2,argentina,ARG,rosario,secundaria,-32.9577888,-60.684818,ARG_rosario_S_147,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",,,1,1,0,0,2
149,2,ARGS2003IXO2,argentina,ARG,rosario,secundaria,-32.9578424,-60.6852857,ARG_rosario_S_149,safety,,,,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",0,0,0,2,2
150,2,ARGS2003IXO2,argentina,ARG,rosario,secundaria,-32.959289,-60.6899232,ARG_rosario_S_150,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}",1,1,2,1,5
